0.0005,-0.0005000000000000001
0.001,-0.0009996355693558173
0.0015,-0.0014989068127507083
0.002,-0.0019978137832483045
0.0025,-0.0024963567353422735
0.003,-0.002994535704531771
0.0035,-0.003492350887352554
0.004,-0.003989802410937977
0.0045,-0.004486890341841754
0.005,-0.004983614890015857
0.0055,-0.0054799761334027395
0.006,-0.005975974257183389
0.0065,-0.006471609340190936
0.007,-0.006966881567637268
0.0075,-0.0074617910928648345
0.008,-0.007956338287635657
0.0085,-0.008450523171288313
0.009,-0.0089443457438228
0.0095,-0.009437806005239122
0.01,-0.009930903955537284
0.0105,-0.010423639836642296
0.011,-0.010916014177146513
0.0115,-0.011408026995618919
0.012,-0.011899678292059502
0.0125,-0.012390968066468264
0.013,-0.012881896318845218
0.0135,-0.013372460401331764
0.014,-0.013862668051178452
0.0145,-0.014352514419640933
0.015,-0.014841999637837406
0.0155,-0.015331123836886076
0.016,-0.015819887147905134
0.0165,-0.016308289775955834
0.017,-0.01679633198363124
0.0175,-0.01728401393500574
0.018,-0.017771335793035945
0.0185,-0.018258297720678468
0.019,-0.01874489988088991
0.0195,-0.01923114243662688
0.02,-0.019717025550845993
0.0205,-0.02020254938650384
0.021,-0.02068771410655705
0.0215,-0.021172519873962216
0.022,-0.021656966806446416
0.0225,-0.0221410549152803
0.023,-0.022624784322029114
0.0235,-0.023108155156952217
0.024,-0.023591167550308958
0.0245,-0.024073821632358702
0.025,-0.024556117533360802
0.0255,-0.025038055383574623
0.026,-0.025519635313259514
0.0265,-0.026000857452674823
0.027,-0.02648172193207993
0.0275,-0.026962228879175702
0.028,-0.02744237840688602
0.0285,-0.02792217063916848
0.029,-0.028401605702587478
0.0295,-0.028880683723707376
0.03,-0.02935940482909258
0.0305,-0.029837769145307485
0.031,-0.030315776798916477
0.0315,-0.030793427916483943
0.032,-0.03127072262457428
0.0325,-0.03174766104975189
0.033,-0.032224243318381085
0.0335,-0.03270046955346967
0.034,-0.0331763398796428
0.0345,-0.03365185442263828
0.035,-0.0341270133081939
0.0355,-0.03460181666204748
0.036,-0.0350762646099368
0.0365,-0.035550357277599684
0.037,-0.036024094790773925
0.0375,-0.036497477275197344
0.038,-0.03697050485660772
0.0385,-0.037443177660647614
0.039,-0.03791549579976334
0.0395,-0.038387459389010434
0.04,-0.03885906855230111
0.0405,-0.03933032341354758
0.041,-0.039801224096662105
0.0415,-0.04027177072555686
0.042,-0.040741963424144115
0.0425,-0.04121180231633605
0.043,-0.041681287526044934
0.0435,-0.04215041917718295
0.044,-0.04261919739366235
0.0445,-0.04308762229939531
0.045,-0.04355569401829411
0.0455,-0.04402341267427094
0.046,-0.04449077839123803
0.0465,-0.044957791293107605
0.047,-0.0454244515037919
0.0475,-0.04589075914720311
0.048,-0.046356714347253476
0.0485,-0.046822317227855216
0.049,-0.04728756791292056
