0.0005,0.0005
0.001,0.00100036456563
0.0015,0.00150109380706
0.002,0.00200218777514
0.0025,0.00250364671349
0.003,0.00300547065625
0.0035,0.0035076598041
0.004,0.00401021428687
0.0045,0.00451313417204
0.005,0.00501641967251
0.0055,0.0055200708682
0.006,0.00602408794635
0.0065,0.00652847098863
0.007,0.00703322018246
0.0075,0.00753833568936
0.008,0.00804381788487
0.0085,0.00854966678664
0.009,0.00905588239466
0.0095,0.00956246470895
0.01,0.0100694137295
0.0105,0.010576729745
0.011,0.0110844132681
0.0115,0.0115924643086
0.012,0.0121008828666
0.0125,0.0126096689421
0.013,0.013118822535
0.0135,0.0136283412123
0.014,0.0141382323809
0.0145,0.0146484913338
0.015,0.0151591182082
0.0155,0.0156701131417
0.016,0.0161814762716
0.0165,0.0166932078462
0.017,0.0172053081217
0.0175,0.0177177772705
0.018,0.0182306154653
0.0185,0.0187438228783
0.019,0.0192573996823
0.0195,0.0197713460495
0.02,0.0202856621526
0.0205,0.020800348164
0.021,0.0213154042562
0.0215,0.0218308306016
0.022,0.0223466272738
0.0225,0.0228627943372
0.023,0.0233793319326
0.0235,0.0238962402006
0.024,0.0244135192823
0.0245,0.0249311693183
0.025,0.0254491904494
0.0255,0.0259675828166
0.026,0.0264863465605
0.0265,0.027005481822
0.027,0.0275249887418
0.0275,0.0280448674573
0.028,0.0285651181053
0.0285,0.0290857408253
0.029,0.029606735757
0.0295,0.0301281030401
0.03,0.0306498428143
0.0305,0.0311719552191
0.031,0.0316944403942
0.0315,0.0322172984793
0.032,0.032740529614
0.0325,0.0332641339379
0.033,0.0337881115967
0.0335,0.0343124627366
0.034,0.0348371874993
0.0345,0.0353622860263
0.035,0.0358877584593
0.0355,0.0364136049397
0.036,0.0369398256092
0.0365,0.0374664206094
0.037,0.0379933900819
0.0375,0.0385207341681
0.038,0.0390484530098
0.0385,0.0395765467537
0.039,0.0401050155468
0.0395,0.0406338595316
0.04,0.0411630788504
0.0405,0.0416926736458
0.041,0.0422226440601
0.0415,0.0427529902357
0.042,0.0432837123151
0.0425,0.0438148104408
0.043,0.0443462847551
0.0435,0.0448781354004
0.044,0.0454103625192
0.0445,0.0459429662539
0.045,0.046475946747
0.0455,0.0470093041408
0.046,0.0475430385777
0.0465,0.0480771502003
0.047,0.0486116391509
0.0475,0.049146505572
0.048,0.049681749606
0.0485,0.0502173713952
0.049,0.0507533710822
0.0495,0.0512897488093
0.05,0.0518265047245
0.0505,0.0523636389847
0.051,0.0529011517345
0.0515,0.053439043118
0.052,0.0539773132793
0.0525,0.0545159623625
0.053,0.0550549905116
0.0535,0.0555943978708
0.054,0.0561341845841
0.0545,0.0566743507956
0.055,0.0572148966494
0.0555,0.0577558222896
0.056,0.0582971278602
0.0565,0.0588388135054
0.057,0.0593808793692
0.0575,0.0599233255958
0.058,0.0604661523291
0.0585,0.0610093597133
0.059,0.0615529478925
0.0595,0.0620969170107
0.06,0.062641267212
0.0605,0.0631859986406
0.061,0.0637311114404
0.0615,0.0642766057574
0.062,0.0648224817473
0.0625,0.0653687395575
0.063,0.0659153793333
0.0635,0.0664624012201
0.064,0.0670098053632
0.0645,0.067557591908
0.065,0.0681057609999
0.0655,0.0686543127842
0.066,0.0692032474063
0.0665,0.0697525650115
0.067,0.0703022657451
0.0675,0.0708523497527
0.068,0.0714028171794
0.0685,0.0719536681707
0.069,0.0725049028719
0.0695,0.0730565214284
0.07,0.0736085239855
0.0705,0.0741609106886
0.071,0.0747136816831
0.0715,0.0752668371143
0.072,0.0758203771275
0.0725,0.0763743018682
0.073,0.0769286114818
0.0735,0.0774833061196
0.074,0.0780383859302
0.0745,0.0785938510595
0.075,0.0791497016537
0.0755,0.0797059378589
0.076,0.0802625598212
0.0765,0.0808195676865
0.077,0.0813769616011
0.0775,0.0819347417109
0.078,0.0824929081621
0.0785,0.0830514611007
0.079,0.0836104006728
0.0795,0.0841697270244
0.08,0.0847294403018
0.0805,0.0852895406508
0.081,0.0858500282177
0.0815,0.0864109031485
0.082,0.0869721655892
0.0825,0.0875338156859
0.083,0.0880958535848
0.0835,0.0886582794319
0.084,0.0892210933732
0.0845,0.0897842955549
0.085,0.0903478861215
0.0855,0.0909118652172
0.086,0.0914762329879
0.0865,0.0920409895796
0.087,0.0926061351383
0.0875,0.0931716698097
0.088,0.09373759374
0.0885,0.0943039070751
0.089,0.0948706099608
0.0895,0.0954377025432
0.09,0.0960051849681
0.0905,0.0965730573816
0.091,0.0971413199295
